Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,F13,Right_Store,Type,Size,"DMA "
39,2013-06-07,80.25,3439,,,False,"",39,A,184109,Chicago
7,2011-09-16,43.67,3596,1947419707,8622,False,"",7,B,70713,Cleveland-Akron
19,2010-08-13,72.71,2923,132.63,8099,False,"",19,A,203819,Philadelphia
37,2012-08-03,85.56,3417,2206319358,6623,False,"",37,C,39910,Austin
44,2010-08-27,75.31,2854,1260892903,7804,False,"",44,C,39910,Atlanta
11,2013-02-22,60.17,3597,2279602222,6108,False,"",11,A,207499,Los Angeles
40,2012-08-31,66.11,3884,1383771935,4156,False,"",40,A,155083,Charlotte
45,2010-07-30,79.78,2781,1824415378,8743,False,"",45,B,118221,Tampa-St. Pete
45,2010-02-19,31.27,2745,1820347816,8992,False,"",45,B,118221,Tampa-St. Pete
42,2012-09-21,81.93,4125,1310103333,7.17,False,"",42,C,39690,Los Angeles
39,2012-01-13,54.66,3261,2185823389,7244,False,"",39,A,184109,Chicago
4,2010-05-28,67.73,2756,1261602258,7896,False,"",4,A,205863,Houston
1,2011-04-08,67.84,3622,2150743939,7682,False,"",1,A,151315,Houston
38,2013-03-01,48.08,4109,1323675714,9.91,False,"",38,C,39690,Kansas City
36,2010-10-29,76.22,2.68,2106736944,8476,False,"",36,A,39910,Salt Lake City
25,2011-08-26,66.8,3704,208902476,7274,False,"",25,B,128107,Kansas City
29,2013-05-24,62.01,3654,,,False,"",29,B,93638,Chicago
45,2010-10-08,56.49,2764,1827640032,8724,False,"",45,B,118221,Tampa-St. Pete
7,2012-11-09,36.89,3545,1993622024,7557,False,"",7,B,70713,Cleveland-Akron
3,2012-09-14,78.36,3717,2261122067,6334,False,"",3,B,37392,Denver
24,2010-12-31,44829,3336,1328150323,8275,True,"",24,A,203819,Atlanta
43,2010-10-22,69.46,2725,2037770645,10.21,False,"",43,C,41062,San Diego
8,2013-01-25,44.34,3227,2278344101,5212,False,"",8,A,155078,San Diego
5,2012-05-25,78.23,3561,2223323853,5801,False,"",5,B,34875,Austin
29,2013-03-29,40.87,3796,1389911935,8951,False,"",29,B,93638,Chicago
28,2011-11-04,59.77,3828,1298051935,12.89,False,"",28,A,206302,Dallas-Ft.Worth
34,2012-11-30,43.03,3.24,1314275333,8839,False,"",34,A,158114,Cleveland-Akron
29,2013-04-19,50.31,3678,1391226129,8.78,False,"",29,B,93638,Chicago
42,2013-01-04,45.01,3339,131852,6897,False,"",42,C,39690,Los Angeles
41,2010-02-19,24.13,2.55,1895340998,7541,False,"",41,A,196321,Los Angeles
11,2012-06-01,81.67,3501,2252518313,6664,False,"",11,A,207499,Los Angeles
4,2010-03-19,55.19,2743,1266066452,8623,False,"",4,A,205863,Houston
18,2011-09-30,69.01,3684,1364195,8.89,False,"",18,B,120653,Los Angeles
40,2011-12-16,29.53,3445,1365335161,4.42,False,"",40,A,155083,Charlotte
25,2012-08-10,71.93,3722,2147484595,7.28,False,"",25,B,128107,Kansas City
4,2011-05-20,70.49,3881,1290756774,5946,False,"",4,A,205863,Houston
10,2010-06-11,89.67,3057,1261119032,9524,False,"",10,B,126512,Cleveland-Akron
34,2011-05-13,63.05,3872,129089,10581,False,"",34,A,158114,Cleveland-Akron
27,2010-09-10,70.38,2837,1366212085,7982,True,"",27,A,204184,Houston
32,2011-10-07,62.62,3498,1949459724,8513,False,"",32,A,203007,Denver
7,2010-07-09,58,2711,1895231276,9017,False,"",7,B,70713,Cleveland-Akron
39,2010-09-10,79.94,2565,2102641156,8.36,True,"",39,A,184109,Chicago
10,2012-08-31,86.97,3886,1308853548,7.17,False,"",10,B,126512,Cleveland-Akron
41,2012-05-11,50.22,3.87,1975481609,6547,False,"",41,A,196321,Los Angeles
36,2010-08-06,85.49,2573,2102614925,8.36,False,"",36,A,39910,Salt Lake City
24,2010-04-30,51.48,3042,1320644333,8211,False,"",24,A,203819,Atlanta
36,2011-10-07,71.2,3262,2157831333,7716,False,"",36,A,39910,Salt Lake City
44,2011-07-22,78.5,3563,1291507742,6.56,False,"",44,C,39910,Atlanta
11,2012-07-13,82.46,3256,2254340074,6334,False,"",11,A,207499,Los Angeles
6,2012-08-31,83.58,3638,2239210125,5668,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
23,2011-07-15,69.8,3827,1357837419,4584,False,"",23,B,114533,Philadelphia
40,2011-07-01,65.25,3815,1354468,4584,False,"",40,A,155083,Charlotte
38,2010-07-02,91.98,3105,1261392,14.18,False,"",38,C,39690,Kansas City
34,2010-03-05,42.65,2654,1265782857,9521,False,"",34,A,158114,Cleveland-Akron
1,2011-07-22,85.77,3651,2154222784,7962,False,"",1,A,151315,Houston
12,2010-07-23,99.22,3112,1261283548,14.18,False,"",12,B,112238,Chicago
6,2011-09-23,78.49,3467,2179188471,6925,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
27,2013-01-11,39.49,3802,1426653157,7945,False,"",27,A,204184,Houston
10,2010-05-28,76.67,3058,1261602258,9524,False,"",10,B,126512,Cleveland-Akron
27,2011-07-15,77.83,3915,1397006325,7.85,False,"",27,A,204184,Houston
12,2012-04-13,64.28,4254,131108,11627,False,"",12,B,112238,Chicago
35,2010-07-09,82.69,2793,1363962643,8861,False,"",35,B,103681,Austin
39,2011-08-12,88.27,3638,2143602701,8177,False,"",39,A,184109,Chicago
19,2013-01-11,34.91,3802,1386079032,8036,False,"",19,A,203819,Philadelphia
22,2010-07-02,72.88,2815,1363722893,8433,False,"",22,B,119557,Houston
28,2010-05-28,67.84,3058,1261602258,14099,False,"",28,A,206302,Dallas-Ft.Worth
40,2013-01-04,10.13,3577,1385480645,3932,False,"",40,A,155083,Charlotte
28,2013-05-10,70.18,3689,,,False,"",28,A,206302,Dallas-Ft.Worth
23,2010-04-09,56.82,2849,1319408065,5435,False,"",23,B,114533,Philadelphia
24,2010-06-25,74.9,2958,1324976,8211,False,"",24,A,203819,Atlanta
32,2011-03-04,39.17,3232,1920116004,8818,False,"",32,A,203007,Denver
26,2013-03-08,26.62,3868,1388524286,7097,False,"",26,A,152513,Los Angeles
26,2011-05-20,48.86,4101,1346803871,7818,False,"",26,A,152513,Los Angeles
39,2013-07-26,83.84,3.62,,,False,"",39,A,184109,Chicago
26,2012-11-16,38.23,3754,1384473,7138,False,"",26,A,152513,Los Angeles
15,2010-05-21,59.09,3096,1322230323,8185,False,"",15,B,123737,Denver
40,2010-07-30,71.35,2792,1325983871,5326,False,"",40,A,155083,Charlotte
44,2011-12-16,27.85,3282,1298980645,6078,False,"",44,C,39910,Atlanta
35,2010-04-30,53.55,2921,1359170833,9051,False,"",35,B,103681,Austin
23,2011-12-09,36.4,3.47,1365030667,4.42,False,"",23,B,114533,Philadelphia
32,2011-01-14,21.69,2911,1914784939,8818,False,"",32,A,203007,Denver
20,2013-01-18,40.46,3605,2168568073,7439,False,"",20,A,203742,Tampa-St. Pete
25,2012-06-22,73.52,3564,214606,7139,False,"",25,B,128107,Kansas City
28,2011-10-14,67.31,3805,1297706452,12.89,False,"",28,A,206302,Dallas-Ft.Worth
43,2012-01-20,52.72,3268,2114997811,9653,False,"",43,C,41062,San Diego
22,2012-06-29,70.99,3577,1421920381,7671,False,"",22,B,119557,Houston
11,2012-12-14,55.46,3168,2272717348,6034,False,"",11,A,207499,Los Angeles
20,2011-02-11,25.38,3239,2060763862,7343,True,"",20,A,203742,Tampa-St. Pete
2,2010-08-20,88.7,2664,2112596586,8099,False,"",2,A,202307,Cleveland-Akron
14,2012-02-17,36.85,3695,1898424834,8424,False,"",14,A,200898,Dallas-Ft.Worth
13,2013-02-01,30.44,3029,1321537097,5372,False,"",13,A,219622,Los Angeles
15,2012-01-06,30.24,3585,136698129,7943,False,"",15,B,123737,Denver
7,2010-07-16,62.19,2699,1896125456,9017,False,"",7,B,70713,Cleveland-Akron
41,2013-04-19,26.84,3603,2010705712,5639,False,"",41,A,196321,Los Angeles
13,2010-10-22,56.89,2849,1263815484,7795,False,"",13,A,219622,Los Angeles
27,2012-11-30,38.95,3966,1424460738,8,False,"",27,A,204184,Houston
33,2011-10-14,76.49,3698,1297706452,44569,False,"",33,A,39690,Atlanta
36,2013-03-08,56.8,3642,2233813294,6266,False,"",36,A,39910,Salt Lake City
40,2012-01-06,23.29,3439,136698129,4261,False,"",40,A,155083,Charlotte
36,2012-04-06,73.95,3934,2201204125,6989,False,"",36,A,39910,Salt Lake City
40,2010-08-27,62.57,2.77,1326932258,5326,False,"",40,A,155083,Charlotte
3,2013-07-19,81.11,3556,,,False,"",3,B,37392,Denver
19,2011-09-30,64.99,3858,1364195,7806,False,"",19,A,203819,Philadelphia
26,2010-12-10,44728,3132,1326764,8149,False,"",26,A,152513,Los Angeles
40,2010-10-29,47.1,2938,1328708387,5287,False,"",40,A,155083,Charlotte
37,2010-03-12,61.96,2667,2101413607,8554,False,"",37,C,39910,Austin
31,2011-12-30,45.16,3129,2191773063,7441,True,"",31,A,203750,Atlanta
40,2013-02-08,15.44,3755,1388598387,3932,True,"",40,A,155083,Charlotte
3,2013-01-04,46.52,3161,2276363871,6108,False,"",3,B,37392,Denver
14,2012-11-02,52.45,3787,1922869435,8667,False,"",14,A,200898,Dallas-Ft.Worth
29,2011-04-29,57.2,3988,1344357333,9966,False,"",29,B,93638,Chicago
26,2013-06-21,56.02,3673,,,False,"",26,A,152513,Los Angeles
5,2013-02-15,53.09,3475,22486875,5494,False,"",5,B,34875,Austin
32,2012-12-14,44803,3303,1997190578,7557,False,"",32,A,203007,Denver
37,2010-08-20,85.54,2664,2103617581,8.36,False,"",37,C,39910,Austin
7,2012-08-31,60.46,3556,1980967341,7872,False,"",7,B,70713,Cleveland-Akron
1,2012-07-27,82.66,3407,2219412954,6908,False,"",1,A,151315,Houston
41,2010-06-04,60.13,44744,189422658,7363,False,"",41,A,196321,Los Angeles
27,2011-03-11,43.64,3752,1376269617,7827,False,"",27,A,204184,Houston
16,2012-08-17,62.07,3545,1981001057,6061,False,"",16,B,57197,Dallas-Ft.Worth
42,2010-02-05,54.34,2962,1264420645,9765,False,"",42,C,39690,Los Angeles
20,2012-04-06,50.06,3996,2142387053,7139,False,"",20,A,203742,Tampa-St. Pete
8,2011-09-02,84.77,3533,2191970226,6425,False,"",8,A,155078,San Diego
34,2012-10-12,59.94,3603,1311083333,8839,False,"",34,A,158114,Cleveland-Akron
8,2013-06-07,75.82,3439,,,False,"",8,A,155078,San Diego
31,2012-03-09,57.16,3669,2206974332,7057,False,"",31,A,203750,Atlanta
8,2012-03-02,50.95,3.63,2243959793,5825,False,"",8,A,155078,San Diego
27,2012-12-07,44.13,3.92,1424227071,8,False,"",27,A,204184,Houston
38,2012-03-16,64.44,4273,1308261935,12187,False,"",38,C,39690,Kansas City
39,2011-06-10,82.75,3648,2137917147,44628,False,"",39,A,184109,Chicago
6,2011-02-11,39.38,3022,2144630941,6858,True,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
39,2010-09-17,81.83,2582,2102924504,8.36,False,"",39,A,184109,Chicago
27,2011-04-22,50.02,4061,1382475036,7725,False,"",27,A,204184,Houston
34,2010-09-24,69.78,2642,1261900333,9816,False,"",34,A,158114,Cleveland-Akron
16,2011-02-25,26.15,3101,1919647167,6614,False,"",16,B,57197,Dallas-Ft.Worth
44,2012-08-03,81.99,3512,130737871,5407,False,"",44,C,39910,Atlanta
1,2011-03-04,59.58,3288,2138233327,7742,False,"",1,A,151315,Houston
38,2011-06-10,78.72,3981,1290357097,13736,False,"",38,C,39690,Kansas City
23,2011-09-23,57.14,3758,136367,4584,False,"",23,B,114533,Philadelphia
11,2011-08-05,90.04,3684,2189023209,7567,False,"",11,A,207499,Los Angeles
36,2011-01-28,48.74,2995,2109682412,8395,False,"",36,A,39910,Salt Lake City
1,2011-01-28,43.83,44564,2121970577,7742,False,"",1,A,151315,Houston
1,2012-08-03,86.11,3417,2219498642,6908,False,"",1,A,151315,Houston
16,2011-08-19,68.83,3499,1942500634,6338,False,"",16,B,57197,Dallas-Ft.Worth
25,2010-04-16,52.16,2899,2037307486,7856,False,"",25,B,128107,Kansas City
28,2010-06-18,81.06,3043,126114,14099,False,"",28,A,206302,Dallas-Ft.Worth
18,2011-08-05,74.58,3903,1360540323,8.89,False,"",18,B,120653,Los Angeles
21,2010-10-08,65.76,2633,2114044906,8163,False,"",21,B,140167,Salt Lake City
9,2010-02-26,43.83,2561,2148780453,6415,False,"",9,B,125833,Dallas-Ft.Worth
23,2013-02-22,20.86,3866,1388844286,3932,False,"",23,B,114533,Philadelphia
12,2010-09-10,83.63,3044,1261145806,14.18,True,"",12,B,112238,Chicago
3,2010-05-14,77.18,2854,2136196139,7343,False,"",3,B,37392,Denver
12,2012-10-12,71.74,4468,1311083333,10199,False,"",12,B,112238,Chicago
28,2010-10-15,75,2976,1263266774,14313,False,"",28,A,206302,Dallas-Ft.Worth
32,2013-03-01,44798,3638,2011548374,7107,False,"",32,A,203007,Denver
36,2010-10-01,74.66,2567,2104404433,8476,False,"",36,A,39910,Salt Lake City
10,2012-11-02,70.79,4099,1312362258,6943,False,"",10,B,126512,Cleveland-Akron
8,2013-05-17,68.96,3454,,,False,"",8,A,155078,San Diego
29,2011-07-15,75.2,3827,1357837419,9863,False,"",29,B,93638,Chicago
4,2012-03-09,53.63,3667,1307413793,4607,False,"",4,A,205863,Houston
27,2012-08-24,72.93,3997,1423105933,8239,False,"",27,A,204184,Houston
32,2010-11-19,36.24,2758,1910312172,9137,False,"",32,A,203007,Denver
26,2011-01-07,21.13,3193,1328823226,7907,False,"",26,A,152513,Los Angeles
39,2010-11-12,62.21,2728,2107667944,8476,False,"",39,A,184109,Chicago
16,2011-03-18,36.5,3406,1921237981,6614,False,"",16,B,57197,Dallas-Ft.Worth
28,2010-11-12,57.79,3.13,1265461613,14313,False,"",28,A,206302,Dallas-Ft.Worth
8,2011-03-11,49.14,3459,217512299,6262,False,"",8,A,155078,San Diego
37,2013-03-15,59.75,3622,2235072315,6266,False,"",37,C,39910,Austin
8,2011-06-24,83.94,3594,2184979481,6297,False,"",8,A,155078,San Diego
32,2012-03-16,51.51,3486,1970457208,8256,False,"",32,A,203007,Denver
26,2010-02-26,27.32,2753,131686,8488,False,"",26,A,152513,Los Angeles
16,2012-07-20,68.43,3585,1979290378,6061,False,"",16,B,57197,Dallas-Ft.Worth
13,2011-11-18,40.65,3489,1298268333,6392,False,"",13,A,219622,Los Angeles
37,2013-07-26,83.28,3.62,,,False,"",37,C,39910,Austin
15,2010-12-24,44767,3309,1327477419,8067,False,"",15,B,123737,Denver
6,2012-05-25,78.47,3561,2233525662,5964,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
33,2010-09-03,90.82,3087,1261019355,9495,False,"",33,A,39690,Atlanta
26,2011-04-15,39.46,3823,1342784667,7818,False,"",26,A,152513,Los Angeles
16,2011-03-11,29.36,3372,192058484,6614,False,"",16,B,57197,Dallas-Ft.Worth
38,2010-02-19,54.83,2915,1265262857,13975,False,"",38,C,39690,Kansas City
44,2012-07-13,83.68,3595,130683,5407,False,"",44,C,39910,Atlanta
12,2011-06-17,86.84,3935,1290432,13736,False,"",12,B,112238,Chicago
16,2010-04-23,44.9,2776,1896190057,6842,False,"",16,B,57197,Dallas-Ft.Worth
29,2012-08-10,76.74,3772,1381437742,9419,False,"",29,B,93638,Chicago
44,2011-11-25,38.89,3445,1298364,6078,True,"",44,C,39910,Atlanta
35,2012-12-07,44.13,3688,1424227071,8665,False,"",35,B,103681,Austin
25,2013-07-05,71.26,3614,,,False,"",25,B,128107,Kansas City
43,2013-07-26,79.13,3.62,,,False,"",43,C,41062,San Diego
20,2013-04-26,48.64,3615,2177422947,7191,False,"",20,A,203742,Tampa-St. Pete
20,2010-12-31,28.85,3179,2046432267,7484,True,"",20,A,203742,Tampa-St. Pete
45,2012-05-25,67.21,3798,1910028096,8567,False,"",45,B,118221,Tampa-St. Pete
37,2013-03-29,59.26,3606,2236717968,6266,False,"",37,C,39910,Austin
31,2012-12-07,64.28,3198,2232933463,6.17,False,"",31,A,203750,Atlanta
16,2012-04-06,48.93,3854,1975971285,6169,False,"",16,B,57197,Dallas-Ft.Worth
39,2011-02-25,67.77,3065,2122912786,8395,False,"",39,A,184109,Chicago
42,2011-11-11,55.28,3677,1298167097,7874,False,"",42,C,39690,Los Angeles
16,2013-02-15,20.49,3391,201040053,5415,False,"",16,B,57197,Dallas-Ft.Worth
33,2012-03-23,60.82,4288,1308966452,7603,False,"",33,A,39690,Atlanta
8,2010-05-07,62.68,2835,2136670857,6.29,False,"",8,A,155078,San Diego
24,2013-01-04,25.19,3794,1385480645,8.75,False,"",24,A,203819,Atlanta
34,2013-02-15,42.63,3451,1322725714,8934,False,"",34,A,158114,Cleveland-Akron
13,2010-02-05,31.53,2666,1264420645,8316,False,"",13,A,219622,Los Angeles
3,2010-07-16,84.32,2623,2144176476,7346,False,"",3,B,37392,Denver
13,2010-04-02,42.15,2842,1266034839,8107,False,"",13,A,219622,Los Angeles
6,2010-05-07,73.68,2835,2118442706,7092,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
12,2010-02-05,49.47,2962,1264420645,13975,False,"",12,B,112238,Chicago
31,2011-10-07,71.64,3285,2166958311,7441,False,"",31,A,203750,Atlanta
1,2012-08-17,84.85,3571,2220384109,6908,False,"",1,A,151315,Houston
4,2012-02-24,41.31,3541,1305502069,4607,False,"",4,A,205863,Houston
10,2012-06-08,86.87,4103,1308896774,7382,False,"",10,B,126512,Cleveland-Akron
28,2012-01-13,48.07,3657,130244,12187,False,"",28,A,206302,Dallas-Ft.Worth
2,2012-05-18,71.27,3.63,221380331,6891,False,"",2,A,202307,Cleveland-Akron
42,2011-09-02,91.61,3798,1293259355,8257,False,"",42,C,39690,Los Angeles
44,2010-08-06,81.24,2802,1260854516,7804,False,"",44,C,39910,Atlanta
16,2012-04-20,43.61,3936,1977227385,6169,False,"",16,B,57197,Dallas-Ft.Worth
26,2010-10-01,57.8,2717,1327568,8149,False,"",26,A,152513,Los Angeles
4,2010-10-08,67.73,2645,1262791667,7127,False,"",4,A,205863,Houston
45,2013-05-03,56.07,3592,,,False,"",45,B,118221,Tampa-St. Pete
11,2012-03-16,64.21,3734,2247166953,6833,False,"",11,A,207499,Los Angeles
17,2012-12-21,23.83,3263,131642,5527,False,"",17,B,93188,Charlotte
16,2010-03-26,29.88,2717,1897195417,7039,False,"",16,B,57197,Dallas-Ft.Worth
45,2011-07-29,81.31,3829,1862955962,8625,False,"",45,B,118221,Tampa-St. Pete
8,2013-04-05,52.56,3583,2286926456,5024,False,"",8,A,155078,San Diego
4,2012-08-10,83.21,3476,1307561613,4077,False,"",4,A,205863,Houston
32,2012-03-09,39.9,3286,1969631599,8256,False,"",32,A,203007,Denver
30,2012-04-13,69.03,3891,2211484028,6891,False,"",30,C,42988,Los Angeles
25,2010-10-22,46.73,2917,2050627881,7484,False,"",25,B,128107,Kansas City
37,2012-01-06,57.18,3157,2184062876,7244,False,"",37,C,39910,Austin
17,2013-07-26,71.41,3669,,,False,"",17,B,93188,Charlotte
26,2011-09-02,59.67,3784,1362440968,7767,False,"",26,A,152513,Los Angeles
16,2012-02-10,23.69,3103,1969195056,6162,True,"",16,B,57197,Dallas-Ft.Worth
5,2011-04-29,74.75,3.81,2161968142,6489,False,"",5,B,34875,Austin
13,2011-09-30,68.28,3623,1296060667,6877,False,"",13,A,219622,Los Angeles
22,2012-07-13,75.81,3561,1422548214,7753,False,"",22,B,119557,Houston
27,2013-02-15,35.13,4006,1429815995,7945,False,"",27,A,204184,Houston
40,2012-06-08,55.78,3746,1381174194,4125,False,"",40,A,155083,Charlotte
36,2010-10-08,66.34,2595,2105144398,8476,False,"",36,A,39910,Salt Lake City
30,2012-10-19,68.52,3594,2230598077,6.17,False,"",30,C,42988,Los Angeles
28,2011-03-25,54.4,3909,1286160645,14021,False,"",28,A,206302,Dallas-Ft.Worth
38,2012-06-15,85.94,4144,1308295333,11627,False,"",38,C,39690,Kansas City
21,2011-04-22,70.79,3807,2151096657,7931,False,"",21,B,140167,Salt Lake City
6,2012-12-07,64.25,3198,2252877694,5329,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
17,2010-04-16,45.22,2915,1265621,6635,False,"",17,B,93188,Charlotte
2,2011-04-22,69.39,3807,2151096657,7931,False,"",2,A,202307,Cleveland-Akron
23,2010-08-27,63.25,2.77,1326932258,5326,False,"",23,B,114533,Philadelphia
27,2011-03-25,40.11,3789,1378478929,7827,False,"",27,A,204184,Houston
6,2010-06-25,84.2,2653,2128641412,7092,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
31,2010-04-09,65.74,2.77,2102831653,44600,False,"",31,A,203750,Atlanta
14,2010-08-20,76.01,2779,1826165205,8743,False,"",14,A,200898,Dallas-Ft.Worth
27,2013-07-26,77.01,3951,,,False,"",27,A,204184,Houston
6,2010-07-16,83.75,2623,2126212163,6973,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
17,2010-12-03,22.47,2812,1267313333,6885,False,"",17,B,93188,Charlotte
1,2011-11-25,60.14,3236,2184676211,7866,True,"",1,A,151315,Houston
35,2010-10-22,52.82,2917,136688871,8763,False,"",35,B,103681,Austin
14,2010-08-13,78.44,2805,1826226346,8743,False,"",14,A,200898,Dallas-Ft.Worth
45,2013-01-25,26.49,3583,192838701,8625,False,"",45,B,118221,Tampa-St. Pete
5,2013-05-17,71.38,3454,,,False,"",5,B,34875,Austin
10,2011-10-14,70.27,3698,1297706452,7874,False,"",10,B,126512,Cleveland-Akron
42,2012-08-24,82.5,4055,1308381613,7.17,False,"",42,C,39690,Los Angeles
22,2011-05-13,57.71,4095,1384959286,8252,False,"",22,B,119557,Houston
5,2012-06-29,87.08,3286,2224307191,5801,False,"",5,B,34875,Austin
45,2012-05-18,66.3,3848,1909964479,8567,False,"",45,B,118221,Tampa-St. Pete
5,2010-04-09,65.19,2.77,2111738835,6465,False,"",5,B,34875,Austin
44,2011-09-16,67.54,3641,1294306,6.56,False,"",44,C,39910,Atlanta
4,2010-12-24,43.21,2887,1269835806,7127,False,"",4,A,205863,Houston
9,2013-05-03,66.21,3386,,,False,"",9,B,125833,Dallas-Ft.Worth
30,2010-10-15,68.61,2.72,2114713286,8163,False,"",30,C,42988,Los Angeles
8,2011-03-18,56.68,3488,2177705442,6262,False,"",8,A,155078,San Diego
19,2010-10-29,56.11,3055,1328708387,8067,False,"",19,A,203819,Philadelphia
44,2010-12-03,44798,2812,1267313333,7.61,False,"",44,C,39910,Atlanta
31,2011-05-06,61.87,3906,2154448709,7931,False,"",31,A,203750,Atlanta
5,2011-05-13,77.38,3899,2165343611,6489,False,"",5,B,34875,Austin
3,2012-05-11,75.19,3688,2252351496,6664,False,"",3,B,37392,Denver
39,2012-06-22,79.84,3346,2204886472,6989,False,"",39,A,184109,Chicago
23,2010-04-16,44.25,2885,1319809,5435,False,"",23,B,114533,Philadelphia
36,2012-03-23,69.18,3845,2199705599,7244,False,"",36,A,39910,Salt Lake City
13,2013-05-10,59.55,3543,,,False,"",13,A,219622,Los Angeles
20,2010-08-27,70.51,2755,2047900305,7527,False,"",20,A,203742,Tampa-St. Pete
29,2012-04-06,46.38,3957,1377970968,9.14,False,"",29,B,93638,Chicago
12,2011-03-04,51.72,3674,12826475,14021,False,"",12,B,112238,Chicago
12,2011-12-09,42.17,3644,1298555333,12.89,False,"",12,B,112238,Chicago
36,2010-04-23,68.03,2762,2092199574,8464,False,"",36,A,39910,Salt Lake City
1,2010-12-03,49.27,2708,211607193,7838,False,"",1,A,151315,Houston
37,2011-11-11,63.5,3297,2167217373,7716,False,"",37,C,39910,Austin
14,2010-09-10,70.87,2699,182598178,8743,True,"",14,A,200898,Dallas-Ft.Worth
26,2013-05-10,51.75,3603,,,False,"",26,A,152513,Los Angeles
